id,description,nom,type
26,"Ce Pokémon peut accumuler jusqu’à
100 000 volts. Il peut ainsi assommer
un éléphant juste en le touchant.",Raichu,Pokémon Souris
26,"Il devient plus agressif au fur et à mesure qu’il
accumule de l’électricité. Même son Dresseur
doit faire attention à ne pas se faire attaquer.",Raichu,Pokémon Souris
26,"Plus il est chargé en électricité, plus il se montre
agressif. D’aucuns pensent que ce courant
électrique le stresse.",Raichu,Pokémon Souris
26,"Ce Pokémon est très rare, car la plupart
des Dresseurs lui préfèrent Pikachu.",Raichu,Pokémon Souris
26,"Il devient agressif quand il emmagasine
de l’électricité. Il brille alors dans le noir.",Raichu,Pokémon Souris
26,"Sa longue queue agit comme une prise de terre
qui l’empêche d’être affecté par le courant
à haute tension accumulé dans son corps.",Raichu,Pokémon Souris
26,"Si ses joues sont à court d’énergie, il lève la queue
et capte l’électricité contenue dans l’atmosphère.",Raichu,Pokémon Souris
27,"Il vit sur des terres arides épargnées
par la pluie. Il se roule en boule pour
se protéger.",Sabelette,Pokémon Souris
27,"Il s’enterre et vit dans les sous-sols. S’il se sent
menacé, il se met en boule pour se protéger.",Sabelette,Pokémon Souris
27,"Détestant l’eau, il vit dans de profondes tanières
des régions arides. Il aime se rouler en boule.",Sabelette,Pokémon Souris
27,"Le corps de Sabelette lui permet d’économiser l’eau
qu’il absorbe, afin de survivre longtemps dans le désert.
Ce Pokémon s’enroule sur lui-même pour se protéger
de ses ennemis.",Sabelette,Pokémon Souris
27,"Sabelette a une peau très sèche et extrêmement dure.
Ce Pokémon peut s’enrouler sur lui-même pour repousser
les attaques. La nuit, il s’enterre dans le sable du désert
pour dormir.",Sabelette,Pokémon Souris
27,"Il peut se changer en boule parfaitement ronde
et rouler à toute allure à travers le désert.",Sabelette,Pokémon Souris
27,"Il vit principalement dans les zones désertiques
où il ne pleut jamais. Il creuse dans le sol
pour dénicher des Pokémon Insecte.",Sabelette,Pokémon Souris
27,"Il vit dans les régions où il pleut rarement.
Quand il est en danger, il se roule en boule pour
protéger son ventre, qui est son point faible.",Sabelette,Pokémon Souris
27,"Lorsque sa peau est saturée d’humidité,
il se dirige vers un volcan et se sèche
à la chaleur du magma.",Sabelette,Pokémon Souris
27,"Son corps est sec. Quand la nuit déploie ses
ailes de fraîcheur, son épiderme se couvre
de rosée.",Sabelette,Pokémon Souris
27,"Il aime se rouler dans le sable des zones
désertiques pour se débarrasser des traces
de terre et d’humidité qui lui collent à la peau.",Sabelette,Pokémon Souris
27,"Il creuse le sol pour construire sa tanière.
Rien n’arrête ses griffes acérées, pas même
la roche la plus solide.",Sabelette,Pokémon Souris
28,"Il se met en boule pour percuter
l’ennemi. Ses épines aiguisées
font beaucoup de dégâts.",Sablaireau,Pokémon Souris
28,"Il creuse si vite qu’il peut briser ses épines et ses
griffes. Mais elles repoussent en une journée.",Sablaireau,Pokémon Souris
28,"Il se roule en boule hérissée de piques s’il est
menacé. Il peut ainsi s’enfuir ou attaquer.",Sablaireau,Pokémon Souris
28,"Le corps de Sablaireau est recouvert de pointes très dures,
qui sont des extensions de sa peau. Une fois par an,
ce Pokémon mue et les vieilles pointes tombent, remplacées
par de nouvelles.",Sablaireau,Pokémon Souris
28,"Sablaireau peut enrouler son corps pour prendre la forme
d’une balle hérissée de pointes. Ce Pokémon essaie de faire
peur à son ennemi en le frappant avec ses pointes.
Puis, il se rue sur lui avec ses griffes acérées.",Sablaireau,Pokémon Souris
28,"Ses griffes et épines sont tranchantes, mais
elles se brisent facilement. Cela dit, il n’en a
que faire, puisqu’elles repoussent le lendemain.",Sablaireau,Pokémon Souris
28,"Il escalade les arbres avec ses griffes. Quand
une proie passe à proximité, il se laisse tomber
dessus toutes épines dressées.",Sablaireau,Pokémon Souris
28,"Ses épines et ses griffes se cassent souvent.
Ces pointes brisées peuvent servir d’outils
pour creuser le sol.",Sablaireau,Pokémon Souris
28,"Ses grosses griffes lui permettent de grimper
aux arbres sans peine. Il n’est pas rare de voir
un Sablaireau endormi dans les frondaisons.",Sablaireau,Pokémon Souris
28,"Ses griffes sont redoutables. Si l’une d’elles
se casse en combat, elle repousse en un jour.",Sablaireau,Pokémon Souris
28,"Plus son habitat est sec, plus ses épines
dorsales deviennent dures et lisses.",Sablaireau,Pokémon Souris
28,"Il grimpe aux arbres grâce à ses griffes acérées
et fait tomber des Baies pour les Sabelette
qui attendent au sol.",Sablaireau,Pokémon Souris
29,"Bien qu’il rechigne à se battre, une
goutte du poison sécrété par ses
piquants peut s’avérer fatale.",Nidoran?,Pokémon Vénépic
29,"Ce Pokémon est hérissé de dards empoisonnés.
Les femelles ont une corne plus petite.",Nidoran?,Pokémon Vénépic
29,"Petit et docile, il se protège avec sa minuscule corne
empoisonnée lorsqu’il est attaqué.",Nidoran?,Pokémon Vénépic
29,"Nidoran? est couvert de pointes qui sécrètent un poison
puissant. On pense que ce petit Pokémon a développé
ces pointes pour se défendre. Lorsqu’il est en colère,
une horrible toxine sort de sa corne.",Nidoran?,Pokémon Vénépic
29,"Un Pokémon paisible qui n’aime pas se battre.
Sa petite corne est empoisonnée.",Nidoran?,Pokémon Vénépic
29,"Son odorat est plus développé que celui du mâle.
Quand Nidoran? cherche à manger, il reste dans
le sens du vent, qu’il détecte avec ses vibrisses.",Nidoran?,Pokémon Vénépic
29,"Ce Pokémon se nourrit de Baies en les ouvrant
avec ses incisives. Le bout de sa corne est plus
arrondi que celui du mâle.",Nidoran?,Pokémon Vénépic
30,"Ce Pokémon dresse ses piquants
en cas de danger. Ils poussent
moins vite que ceux de Nidorino.",Nidorina,Pokémon Vénépic
30,"La femelle a un tempérament doux. Elle émet des cris
ultrasoniques capables de déstabiliser ses ennemis.",Nidorina,Pokémon Vénépic
30,"Pour nourrir ses petits, il mâche les aliments pour les
rendre tendres et il les recrache à ses bébés.",Nidorina,Pokémon Vénépic
30,"Lorsqu’un Nidorina est avec ses amis ou sa famille, il replie
ses pointes pour ne pas blesser ses proches. Ce Pokémon
devient vite nerveux lorsqu’il est séparé de son groupe.",Nidorina,Pokémon Vénépic
30,"Quand ce Pokémon s’abrite au fond de son
terrier, ses cornes se rétractent. C’est signe
qu’il est détendu.",Nidorina,Pokémon Vénépic
30,"On pense que sa corne frontale s’est atrophiée
pour lui permettre de nourrir ses petits sans
les blesser.",Nidorina,Pokémon Vénépic
30,"Si un danger menace le groupe, ces Pokémon
se réunissent et l’affrontent en émettant
des ultrasons en chœur.",Nidorina,Pokémon Vénépic
31,"Son corps est recouvert d’écailles
solides. Il donnera sa vie pour
secourir les petits de son terrier.",Nidoqueen,Pokémon Perceur
31,"Il se sert de son corps lourdement protégé pour
empêcher les prédateurs d’accéder à son nid.",Nidoqueen,Pokémon Perceur
31,"Son corps est recouvert d’écailles en forme de
pointes. Quand ce Pokémon s’énerve, ses pointes
se dressent de façon menaçante.",Nidoqueen,Pokémon Perceur
31,"Le corps de Nidoqueen est protégé par des écailles
extrêmement dures. Il aime envoyer ses ennemis voler en leur
fonçant dessus. Ce Pokémon utilise toute sa puissance
lorsqu’il protège ses petits.",Nidoqueen,Pokémon Perceur
31,"Son corps musclé est recouvert de dures écailles.
On dit qu’elles peuvent repousser.",Nidoqueen,Pokémon Perceur
31,"Il est plus doué pour se défendre que pour
attaquer. Grâce à son blindage d’écailles,
il protège ses petits de toute agression.",Nidoqueen,Pokémon Perceur
31,"Ce Pokémon calme les petits de son espèce
en les plaçant entre ses épines dorsales.
Dans ce cas, elles ne libèrent pas de poison.",Nidoqueen,Pokémon Perceur
32,"Il jauge le terrain en laissant
ses oreilles dépasser de l’herbe.
Il se défend avec sa corne toxique.",Nidoran?,Pokémon Vénépic
32,"Il jauge le terrain en laissant ses oreilles dépasser
de l’herbe. Il se défend avec sa corne toxique.",Nidoran?,Pokémon Vénépic
32,"Ce Pokémon agite ses oreilles comme pour entendre
tout ce qui se passe au loin. Il déploie des aiguillons
toxiques quand il est en colère.",Nidoran?,Pokémon Vénépic
32,"Nidoran? a développé des muscles pour bouger
ses oreilles. Ainsi, il peut les orienter à sa guise.
Ce Pokémon peut entendre le plus discret des bruits.",Nidoran?,Pokémon Vénépic
32,"Ses grandes oreilles sont toujours dressées et
à l’affût de ce qu’il se passe alentour. S’il est
menacé, il se défend avec ses dards venimeux.",Nidoran?,Pokémon Vénépic
32,"Sa corne frontale contient un puissant poison.
Les grandes oreilles de ce Pokémon très prudent
sont constamment dressées.",Nidoran?,Pokémon Vénépic
32,"Malgré sa petite taille, il est très téméraire.
Afin de protéger sa compagne, il est prêt à
se battre et à risquer sa vie.",Nidoran?,Pokémon Vénépic
33,"D’un tempérament violent, il
empale l’ennemi sur sa corne
qui distille un poison puissant.",Nidorino,Pokémon Vénépic
33,"Il dresse ses oreilles à l’affût d’un bruit suspect et
attaque toute menace se rapprochant de lui.",Nidorino,Pokémon Vénépic
33,"Très agressif, il est prompt à répondre à la violence.
La corne sur sa tête est venimeuse.",Nidorino,Pokémon Vénépic
33,"Nidorino dispose d’une corne plus dure que du diamant.
S’il sent une présence hostile, toutes les pointes de son dos
se hérissent d’un coup, puis il défie son ennemi.",Nidorino,Pokémon Vénépic
33,"Sa corne est venimeuse. Si elle perce un ennemi,
elle lui injecte un poison violent.",Nidorino,Pokémon Vénépic
33,"Il erre à la recherche d’une Pierre Lune,
brisant tous les rochers sur son passage
avec sa corne plus solide qu’un diamant.",Nidorino,Pokémon Vénépic
33,"D’un naturel nerveux, il est prompt à se battre.
Lorsqu’il a une montée d’adrénaline,
la concentration de son poison augmente.",Nidorino,Pokémon Vénépic
34,"Un coup de sa puissante queue
peut briser un poteau téléphonique
comme une allumette.",Nidoking,Pokémon Perceur
34,"On le reconnaît facilement grâce à sa peau dure
comme de la pierre ainsi qu’à sa grosse corne pleine
de poison.",Nidoking,Pokémon Perceur
34,"Un coup de sa puissante queue peut briser un poteau
téléphonique comme une allumette.",Nidoking,Pokémon Perceur
34,"L’épaisse queue de Nidoking est d’une puissance incroyable.
En un seul coup, il peut renverser une tour métallique.
Lorsque ce Pokémon se déchaîne, plus rien ne peut l’arrêter.",Nidoking,Pokémon Perceur
34,"Ses charges sont dévastatrices grâce à sa peau
d’acier. Sa corne perce même le diamant.",Nidoking,Pokémon Perceur
34,"Lorsqu’il s’énerve, il devient incontrôlable,
mais il retrouve son calme face à Nidoqueen,
sa compagne de longue date.",Nidoking,Pokémon Perceur
34,"Très fier de sa force, il se bat vigoureusement
à l’aide de sa queue robuste et de sa corne
capable de briser le diamant.",Nidoking,Pokémon Perceur
35,"On dit que ceux qui voient danser
un groupe de Mélofée sous la pleine
lune connaîtront un grand bonheur.",Mélofée,Pokémon Fée
35,"On dit que ceux qui voient danser un groupe de
Mélofée sous la pleine lune connaîtront un grand
bonheur.",Mélofée,Pokémon Fée
35,"La lumière de la lune qu’il emmagasine dans ses ailes
dorsales lui permet de flotter dans les airs.",Mélofée,Pokémon Fée
35,"Les nuits de pleine lune, des groupes de ces Pokémon
sortent jouer. Lorsque l’aube commence à poindre,
les Mélofée fatigués rentrent dans leur retraite montagneuse
et vont dormir, blottis les uns contre les autres.",Mélofée,Pokémon Fée
35,"Son apparence et ses mimiques charmantes lui
ont valu de nombreux fans de tous âges, mais
il reste un Pokémon relativement rare.",Mélofée,Pokémon Fée
35,"Ce Pokémon retrouve ses congénères et danse
lors des nuits de pleine lune. Un champ
magnétique mystérieux s’étend alors alentour.",Mélofée,Pokémon Fée
35,"Il est très rare en dépit de sa popularité. Ne le
laissez pas sans surveillance, car il risquerait
de se faire dérober par un voleur de Pokémon !",Mélofée,Pokémon Fée
35,"Quand ses ailes absorbent la lumière de la lune,
elles brillent légèrement et le font léviter pour
lui permettre de danser dans les airs.",Mélofée,Pokémon Fée
35,"Adoré pour son aspect mignon et joyeux,
on le suppose rare, car on en voit très peu
de spécimens.",Mélofée,Pokémon Fée
35,"On dit que ceux qui voient danser un groupe
de Mélofée sous la pleine lune connaîtront
un grand bonheur.",Mélofée,Pokémon Fée
35,"Son comportement et son cri adorables font de
lui un Pokémon très populaire. Malheureusement,
il est difficile d’en croiser un spécimen.",Mélofée,Pokémon Fée
36,"Il est très farouche et se laisse
rarement approcher. De plus, il
détecte les sons à plus d’1 km.",Mélodelfe,Pokémon Fée
36,"Il aime le calme des montagnes. Son ouïe
exceptionnelle entendrait une aiguille tomber à 1 km.",Mélodelfe,Pokémon Fée
36,"Ce Pokémon est une sorte de petite fée très rare.
Il court vite se cacher s’il aperçoit un être humain.",Mélodelfe,Pokémon Fée
36,"Les Mélodelfe se déplacent en sautant doucement,
comme s’ils volaient. Leur démarche légère leur permet
même de marcher sur l’eau. On raconte qu’ils se promènent
sur les lacs, les soirs où la lune est claire.",Mélodelfe,Pokémon Fée
36,"Il n’aime pas être aperçu par les humains.
Il préfère donc vivre paisiblement en groupes
au fond des montagnes.",Mélodelfe,Pokémon Fée
36,"Une tradition raconte qu’apercevoir un Mélodelfe
gambader joyeusement signifie que l’on fera
un heureux mariage.",Mélodelfe,Pokémon Fée
36,"Il préfère vivre au fond des montagnes, loin des
humains et des Pokémon, car il peut entendre
une aiguille tomber à un kilomètre de distance.",Mélodelfe,Pokémon Fée
